season,game_date,player,team,position,minutes,points,rebounds,assists,steals,blocks,turnovers,fouls
2026,2026-06-06,Zia Cooke,Storm,G,9,4,2,0,0,0,1,1
2026,2026-06-06,Jade Melbourne,Storm,G,20,14,4,0,0,1,2,2
2026,2026-06-06,Taina Mair,Storm,G,2,0,0,0,0,0,0,0
2026,2026-06-06,Natasha Howard,Lynx,F,30,27,5,1,3,2,2,2
2026,2026-06-06,Nia Brodie,Lynx,F,27,6,8,5,3,2,1,1
2026,2026-06-06,Kayla McBride,Lynx,G,23,11,2,3,1,0,1,1
2026,2026-06-06,Courtney Williams,Lynx,G,27,11,5,7,2,0,2,1
2026,2026-06-06,Olivia Miles,Lynx,G,33,19,6,6,1,0,1,3
2026,2026-06-06,Antonia Delaere,Lynx,F,14,0,3,2,1,0,1,1
2026,2026-06-06,Anastasiia Olairi Kosu,Lynx,F,17,4,1,1,2,0,0,2
2026,2026-06-06,Teaira McCowan,Lynx,C,7,4,3,1,0,0,1,2
2026,2026-06-06,Maya Caldwell,Lynx,G,22,6,3,1,0,0,3,3
2026,2026-06-06,Kayla Thornton,Valkyries,F,35,10,9,1,0,0,1,4
2026,2026-06-06,Gabby Williams,Valkyries,F,28,27,6,1,2,0,1,2
2026,2026-06-06,Cecilia Zandalasini,Valkyries,F,16,4,1,0,1,0,1,0
2026,2026-06-06,Kiah Stokes,Valkyries,C,17,2,4,1,0,1,1,2
2026,2026-06-06,Veronica Burton,Valkyries,G,34,15,5,3,0,0,1,3
2026,2026-06-06,Janelle Salaun,Valkyries,F,28,11,3,2,0,0,1,2
2026,2026-06-06,Tiffany Hayes,Valkyries,G,16,5,3,3,1,0,2,4
2026,2026-06-06,Kaila Charles,Valkyries,G,20,5,6,3,0,0,1,1
2026,2026-06-06,Kaitlyn Chen,Valkyries,G,6,0,1,0,0,0,0,1
2026,2026-06-06,Stephanie Talbot,Aces,F,19,6,0,4,0,2,1,2
2026,2026-06-06,NaLyssa Smith,Aces,F,29,6,6,1,0,0,1,3
2026,2026-06-06,A'ja Wilson,Aces,C,35,28,14,3,0,0,2,3
2026,2026-06-06,Chelsea Gray,Aces,G,36,12,6,6,2,0,4,3
2026,2026-06-06,Jackie Young,Aces,G,36,27,5,5,0,0,1,3
2026,2026-06-06,Brianna Turner,Aces,F,9,0,0,0,0,0,1,1
2026,2026-06-06,Kierstan Bell,Aces,F,7,0,0,0,0,0,0,0
2026,2026-06-06,Jewell Loyd,Aces,G,28,5,5,3,1,0,1,4
2026,2026-06-06,Michaela Onyenwere,Mystics,F,21,4,0,0,0,0,1,4
2026,2026-06-06,Kiki Iriafen,Mystics,F,27,24,3,3,1,1,2,3
2026,2026-06-06,Shakira Austin,Mystics,C,22,7,5,4,0,3,3,3
2026,2026-06-06,Sonia Citron,Mystics,G,29,18,2,6,1,0,2,2
2026,2026-06-06,Georgia Amoore,Mystics,G,23,0,2,1,1,0,1,3
2026,2026-06-06,Angela Dugalic,Mystics,F,14,5,9,1,0,0,1,1
2026,2026-06-06,Lauren Betts,Mystics,C,16,6,1,1,0,0,1,3
2026,2026-06-06,Rori Harmon,Mystics,G,2,0,0,0,0,0,0,1
2026,2026-06-06,Cotie McMahon,Mystics,G,15,7,2,0,0,0,2,3
2026,2026-06-06,Cassandre Prosper,Mystics,G,11,4,0,1,0,0,0,1
2026,2026-06-06,Alicia Florez,Mystics,G,20,2,2,0,1,0,4,2
2026,2026-06-06,Naz Hillmon,Dream,F,25,6,6,1,1,1,0,3
2026,2026-06-06,Angel Reese,Dream,F,25,18,17,0,4,1,3,3
2026,2026-06-06,Allisha Gray,Dream,G,25,15,1,5,0,0,1,2
2026,2026-06-06,Jordin Canada,Dream,G,25,11,2,5,0,0,0,0
2026,2026-06-06,Rhyne Howard,Dream,G,21,19,0,3,6,1,2,4
2026,2026-06-06,Sika Kone,Dream,F,12,9,6,2,1,0,1,3
2026,2026-06-06,Madina Okot,Dream,C,18,11,5,0,1,0,3,4
2026,2026-06-06,Te-Hina Paopao,Dream,G,14,6,1,3,0,1,0,2
2026,2026-06-06,Aaliyah Nye,Dream,G,5,3,0,0,0,0,0,0
2026,2026-06-06,Indya Nivar,Dream,G,8,2,2,0,1,0,0,4
2026,2026-06-06,Isobel Borlase,Dream,G,23,9,2,2,2,0,1,1
2026,2026-06-06,Monique Billings,Fever,F,35,15,8,1,0,1,1,3
2026,2026-06-06,Aliyah Boston,Fever,C,29,13,9,1,1,3,4,5
2026,2026-06-06,Kelsey Mitchell,Fever,G,32,21,7,2,0,0,4,3
2026,2026-06-06,Lexie Hull,Fever,G,19,5,6,1,1,0,0,1
2026,2026-06-06,Caitlin Clark,Fever,G,34,10,7,9,0,1,3,5
2026,2026-06-06,Myisha Hines-Allen,Fever,F,13,3,1,0,1,0,0,5
2026,2026-06-06,Makayla Timpson,Fever,F,3,0,0,0,0,0,0,1
2026,2026-06-06,Sophie Cunningham,Fever,G,17,2,1,2,1,0,1,3
2026,2026-06-06,Raven Johnson,Fever,G,17,6,2,4,0,0,1,1
2026,2026-06-06,Breanna Stewart,Liberty,F,33,30,8,2,4,0,2,1
2026,2026-06-06,Leonie Fiebich,Liberty,F,30,4,4,2,3,1,1,2
2026,2026-06-06,Jonquel Jones,Liberty,C,28,8,12,4,0,1,1,4
2026,2026-06-06,Marine Johannes,Liberty,G,25,8,4,0,0,0,2,3
2026,2026-06-06,Pauline Astier,Liberty,G,24,12,3,3,1,0,1,3
2026,2026-06-06,Satou Sabally,Liberty,F,22,13,5,1,0,0,2,3
2026,2026-06-06,Han Xu,Liberty,C,8,2,4,1,0,0,0,0
2026,2026-06-06,Rebekah Gardner,Liberty,G,13,4,4,1,1,0,1,1
2026,2026-06-06,Betnijah Laney-Hamilton,Liberty,G,12,2,1,0,0,0,1,1
2026,2026-06-06,Marine Fauthoux,Liberty,G,5,0,2,0,0,0,0,1
2026,2026-06-05,Diamond Miller,Sun,F,28,16,3,3,0,0,2,2
2026,2026-06-05,Aneesah Morrow,Sun,F,32,8,17,3,1,1,1,2
2026,2026-06-05,Brittney Griner,Sun,C,29,16,8,5,0,3,2,3
2026,2026-06-05,Saniya Rivers,Sun,G,23,14,1,3,1,2,3,2
2026,2026-06-05,Leila Lacan,Sun,G,34,3,1,2,1,0,3,6
2026,2026-06-05,Raegan Beers,Sun,F,6,5,4,2,0,1,2,0
2026,2026-06-05,Nell Angloma,Sun,F,17,6,1,0,2,0,1,0
2026,2026-06-05,Olivia Nelson-Ododa,Sun,C,10,2,3,0,0,0,0,4
2026,2026-06-05,Hailey Van Lith,Sun,G,6,4,1,0,0,0,1,0
2026,2026-06-05,Charlisse Leger-Walker,Sun,G,8,4,0,1,1,0,0,1
2026,2026-06-05,Gianna Kneepkens,Sun,G,8,2,0,0,0,0,0,0
2026,2026-06-05,Ashlon Jackson,Sun,G,1,0,1,0,0,0,0,1
2026,2026-06-05,Azura Stevens,Sky,F,20,13,10,1,1,0,0,4
2026,2026-06-05,Kamilla Cardoso,Sky,C,33,10,8,3,0,2,2,3
2026,2026-06-05,Skylar Diggins,Sky,G,32,24,3,4,1,0,2,1
2026,2026-06-05,Rachel Banham,Sky,G,22,6,2,3,0,3,1,4
2026,2026-06-05,Jacy Sheldon,Sky,G,27,5,1,2,2,1,0,3
2026,2026-06-05,Elizabeth Williams,Sky,C,21,10,3,3,2,1,0,1
2026,2026-06-05,Natasha Cloud,Sky,G,26,13,0,5,2,0,3,3
2026,2026-06-05,Saylor Poffenbarger,Sky,G,6,0,0,0,1,0,0,0
2026,2026-06-05,Sydney Taylor,Sky,G,13,4,1,0,0,0,4,3
2026,2026-06-05,Jessica Shepard,Wings,F,38,22,15,5,2,0,4,0
2026,2026-06-05,Maddy Siegrist,Wings,F,24,16,4,0,4,1,1,3
2026,2026-06-05,Arike Ogunbowale,Wings,G,34,30,6,6,0,0,3,3
2026,2026-06-05,Paige Bueckers,Wings,G,36,18,3,14,1,0,1,4
2026,2026-06-05,Azzi Fudd,Wings,G,35,11,1,2,2,0,0,3
2026,2026-06-05,Alysha Clark,Wings,F,2,0,0,0,0,0,0,1
2026,2026-06-05,Alanna Smith,Wings,F,16,4,2,0,0,1,2,0
2026,2026-06-05,Odyssey Sims,Wings,G,5,0,1,0,0,0,1,0
2026,2026-06-05,Aziaha James,Wings,G,10,3,1,3,1,0,0,4
2026,2026-06-05,Nneka Ogwumike,Sparks,F,35,13,10,5,1,0,0,1
2026,2026-06-05,Dearica Hamby,Sparks,F,30,15,5,1,0,0,0,2
2026,2026-06-05,Erica Wheeler,Sparks,G,33,7,1,6,1,0,4,1
2026,2026-06-05,Kelsey Plum,Sparks,G,33,27,2,6,0,0,5,2
2026,2026-06-05,Ariel Atkins,Sparks,G,28,16,5,3,1,0,2,5
2026,2026-06-05,Cameron Brink,Sparks,F,15,10,5,0,0,1,3,4
2026,2026-06-05,Rae Burrell,Sparks,G,18,3,2,4,2,1,2,0
2026,2026-06-05,Kate Martin,Sparks,G,3,5,0,0,0,0,1,0
2026,2026-06-05,Chance Gray,Sparks,G,5,0,0,0,0,0,0,1
2026,2026-06-05,DeWanna Bonner,Mercury,F,34,19,5,5,2,3,1,1
2026,2026-06-05,Natasha Mack,Mercury,F,29,16,4,2,1,1,1,2
2026,2026-06-05,Noemie Brochant,Mercury,F,28,11,2,2,1,0,1,1
2026,2026-06-05,Jovana Nogic,Mercury,G,30,9,2,6,2,0,0,2
2026,2026-06-05,Monique Akoa Makani,Mercury,G,31,11,4,2,3,1,2,3
2026,2026-06-05,Valeriane Ayayi,Mercury,F,4,2,2,0,0,0,2,0
2026,2026-06-05,Marta Suarez,Mercury,F,11,0,0,1,0,0,2,4
2026,2026-06-05,Kyara Linskens,Mercury,C,6,0,1,0,0,0,0,1
2026,2026-06-05,Lexi Held,Mercury,G,20,8,1,3,0,0,1,2
2026,2026-06-05,Quionche Carter,Mercury,G,9,2,3,0,1,0,2,3
2026,2026-06-05,Bridget Carleton,Fire,F,27,6,4,2,1,0,4,1
2026,2026-06-05,Emily Engstler,Fire,F,17,3,5,1,0,2,2,2
2026,2026-06-05,Megan DiLeo,Fire,C,22,7,2,0,0,0,1,0
2026,2026-06-05,Sarah Ashlee Barker,Fire,G,29,15,7,3,0,0,1,3
2026,2026-06-05,Carla Leite,Fire,G,24,7,2,4,1,0,3,4
2026,2026-06-05,Frieda Buhner,Fire,F,15,5,4,0,0,0,2,0
2026,2026-06-05,Nyadiew Puoch,Fire,F,13,0,1,0,0,0,0,1
2026,2026-06-05,Luisa Geiselsoder,Fire,C,18,5,3,3,0,0,3,5
2026,2026-06-05,Karlie Samuelson,Fire,G,19,13,3,1,1,0,0,1
2026,2026-06-05,Teja Oblak,Fire,G,16,11,1,4,0,0,4,2
2026,2026-06-04,Naz Hillmon,Dream,F,28,12,5,1,1,0,0,2
2026,2026-06-04,Angel Reese,Dream,F,31,11,10,3,0,2,4,4
2026,2026-06-04,Allisha Gray,Dream,G,36,13,1,2,2,0,1,3
2026,2026-06-04,Jordin Canada,Dream,G,32,13,3,7,2,0,3,6
2026,2026-06-04,Rhyne Howard,Dream,G,37,8,4,0,3,0,2,2
2026,2026-06-04,Sika Kone,Dream,F,1,2,1,0,0,0,0,0
2026,2026-06-04,Madina Okot,Dream,C,9,7,3,0,0,1,0,1
2026,2026-06-04,Te-Hina Paopao,Dream,G,16,0,2,1,1,0,1,0
2026,2026-06-04,Aaliyah Nye,Dream,G,1,0,0,0,0,0,0,0
2026,2026-06-04,Indya Nivar,Dream,G,1,1,0,0,0,0,0,0
2026,2026-06-04,Isobel Borlase,Dream,G,7,4,1,0,0,0,0,1
2026,2026-06-04,Monique Billings,Fever,F,13,0,5,0,0,1,0,2
2026,2026-06-04,Aliyah Boston,Fever,C,31,19,7,2,0,3,4,5
2026,2026-06-04,Kelsey Mitchell,Fever,G,33,25,0,2,2,0,1,0
2026,2026-06-04,Lexie Hull,Fever,G,20,4,2,0,0,1,1,0
2026,2026-06-04,Caitlin Clark,Fever,G,31,17,7,8,0,1,3,4
2026,2026-06-04,Myisha Hines-Allen,Fever,F,16,5,7,1,2,1,2,5
2026,2026-06-04,Makayla Timpson,Fever,F,14,0,3,0,0,0,1,3
2026,2026-06-04,Sophie Cunningham,Fever,G,19,8,2,0,0,0,1,1
2026,2026-06-04,Raven Johnson,Fever,G,23,5,2,3,2,0,1,2
2026,2026-06-04,Kayla Thornton,Valkyries,F,21,9,5,0,0,0,0,0
2026,2026-06-04,Gabby Williams,Valkyries,F,25,5,5,3,2,1,1,2
2026,2026-06-04,Cecilia Zandalasini,Valkyries,F,27,18,3,3,1,0,2,2
2026,2026-06-04,Kiah Stokes,Valkyries,C,21,7,3,1,0,3,0,1
2026,2026-06-04,Veronica Burton,Valkyries,G,26,8,2,3,0,1,1,4
2026,2026-06-04,Janelle Salaun,Valkyries,F,19,17,5,3,0,1,1,3
2026,2026-06-04,Tiffany Hayes,Valkyries,G,25,15,5,3,1,0,1,2
2026,2026-06-04,Kaila Charles,Valkyries,G,15,0,2,0,2,1,0,3
2026,2026-06-04,Kaitlyn Chen,Valkyries,G,14,5,1,5,0,0,1,0
2026,2026-06-04,Juste Jocyte,Valkyries,G,7,0,0,0,0,0,0,1
2026,2026-06-04,Natasha Howard,Lynx,F,30,12,10,0,0,0,2,3
2026,2026-06-04,Nia Brodie,Lynx,F,35,3,6,5,0,3,2,3
2026,2026-06-04,Kayla McBride,Lynx,G,32,14,8,2,2,0,2,0
2026,2026-06-04,Courtney Williams,Lynx,G,34,17,7,3,1,0,3,2
2026,2026-06-04,Olivia Miles,Lynx,G,28,28,4,7,0,3,1,5
2026,2026-06-04,Antonia Delaere,Lynx,F,13,0,0,0,0,0,1,0
2026,2026-06-04,Anastasiia Olairi Kosu,Lynx,F,13,8,4,0,0,0,0,0
2026,2026-06-04,Teaira McCowan,Lynx,C,2,0,2,0,0,0,0,1
2026,2026-06-04,Maya Caldwell,Lynx,G,12,5,2,1,1,1,1,1
2026,2026-06-03,Nyara Sabally,Tempo,F,29,11,6,3,0,0,1,3
2026,2026-06-03,Laura Juskaite,Tempo,F,20,8,5,2,2,0,0,5
2026,2026-06-03,Brittney Sykes,Tempo,G,34,17,5,1,3,1,2,2
2026,2026-06-03,Marina Mabrey,Tempo,G,26,17,3,4,0,1,1,2
2026,2026-06-03,Kiki Rice,Tempo,G,23,9,5,2,0,0,3,1
2026,2026-06-03,Maria Conde,Tempo,F,21,7,6,1,0,0,0,1
2026,2026-06-03,Teonni Key,Tempo,F,9,0,1,1,0,0,0,1
2026,2026-06-03,Nikolina Milic,Tempo,F,8,4,0,1,0,0,0,0
2026,2026-06-03,Kia Nurse,Tempo,G,4,0,0,0,0,0,0,0
2026,2026-06-03,Julie Allemand,Tempo,G,23,7,1,2,2,1,0,2
2026,2026-06-03,Tima Pouye,Tempo,G,3,2,0,0,0,0,0,0
2026,2026-06-03,Breanna Stewart,Liberty,F,30,19,9,4,0,1,1,1
2026,2026-06-03,Leonie Fiebich,Liberty,F,26,14,2,4,0,0,1,1
2026,2026-06-03,Jonquel Jones,Liberty,C,34,22,17,2,0,2,2,2
2026,2026-06-03,Marine Johannes,Liberty,G,27,15,2,2,1,1,2,3
2026,2026-06-03,Pauline Astier,Liberty,G,28,10,0,5,0,0,0,4
2026,2026-06-03,Satou Sabally,Liberty,F,14,12,5,0,0,0,2,2
2026,2026-06-03,Han Xu,Liberty,C,10,4,2,1,0,0,0,0
2026,2026-06-03,Rebekah Gardner,Liberty,G,15,0,3,3,1,0,0,0
2026,2026-06-03,Betnijah Laney-Hamilton,Liberty,G,17,1,0,3,1,0,2,0
2026,2026-06-03,Alyssa Thomas,Mercury,F,34,9,9,5,2,0,4,2
2026,2026-06-03,Natasha Mack,Mercury,F,26,16,10,2,0,3,1,1
2026,2026-06-03,Noemie Brochant,Mercury,F,24,4,4,1,2,2,2,2
2026,2026-06-03,Kahleah Copper,Mercury,G,35,16,6,1,1,0,1,2
2026,2026-06-03,Monique Akoa Makani,Mercury,G,28,12,6,2,2,0,3,3
2026,2026-06-03,DeWanna Bonner,Mercury,F,25,10,2,1,2,0,1,2
2026,2026-06-03,Valeriane Ayayi,Mercury,F,4,1,3,1,0,0,0,1
2026,2026-06-03,Jovana Nogic,Mercury,G,12,4,2,2,0,0,0,1
2026,2026-06-03,Lexi Held,Mercury,G,13,0,2,2,2,1,1,1
2026,2026-06-03,Jordan Horston,Storm,F,21,5,5,1,0,1,2,1
2026,2026-06-03,Stefanie Dolson,Storm,C,25,0,2,1,1,0,2,3
2026,2026-06-03,Awa Fam,Storm,C,33,18,6,2,1,2,2,3
2026,2026-06-03,Natisha Hiedeman,Storm,G,30,15,4,4,2,1,0,2
2026,2026-06-03,Flau'jae Johnson,Storm,G,29,9,4,5,2,0,4,2
2026,2026-06-03,Katie Lou Samuelson,Storm,F,17,3,2,1,1,0,1,1
2026,2026-06-03,Mackenzie Holmes,Storm,F,19,4,6,1,1,1,0,2
2026,2026-06-03,Zia Cooke,Storm,G,14,9,1,0,1,0,2,1
2026,2026-06-03,Jade Melbourne,Storm,G,13,5,4,2,1,0,1,3
2026,2026-06-02,Diamond Miller,Sun,F,26,8,3,1,0,0,1,4
2026,2026-06-02,Aneesah Morrow,Sun,F,30,20,13,2,0,2,1,1
2026,2026-06-02,Brittney Griner,Sun,C,29,7,4,3,2,3,1,2
2026,2026-06-02,Saniya Rivers,Sun,G,29,11,1,2,0,0,0,0
2026,2026-06-02,Leila Lacan,Sun,G,28,11,2,5,1,0,4,3
2026,2026-06-02,Nell Angloma,Sun,F,10,6,0,0,3,0,1,2
2026,2026-06-02,Olivia Nelson-Ododa,Sun,C,11,10,1,0,1,0,1,2
2026,2026-06-02,Kennedy Burke,Sun,G,18,2,3,0,1,0,4,2
2026,2026-06-02,Charlisse Leger-Walker,Sun,G,16,0,0,3,0,0,1,1
2026,2026-06-02,Gianna Kneepkens,Sun,G,5,0,1,1,0,0,0,1
2026,2026-06-02,Naz Hillmon,Dream,F,35,5,7,3,0,0,2,4
2026,2026-06-02,Angel Reese,Dream,F,29,12,13,5,1,0,2,3
2026,2026-06-02,Allisha Gray,Dream,G,36,26,7,2,1,1,2,2
2026,2026-06-02,Jordin Canada,Dream,G,36,12,3,10,4,0,4,4
2026,2026-06-02,Rhyne Howard,Dream,G,37,36,2,2,3,0,1,1
2026,2026-06-02,Sika Kone,Dream,F,3,0,0,0,0,0,0,0
2026,2026-06-02,Madina Okot,Dream,C,9,0,2,0,1,0,1,5
2026,2026-06-02,Te-Hina Paopao,Dream,G,8,0,1,0,0,0,1,0
2026,2026-06-02,Aaliyah Nye,Dream,G,1,0,0,0,0,0,0,0
2026,2026-06-02,Indya Nivar,Dream,G,1,0,0,0,0,0,0,1
2026,2026-06-02,Isobel Borlase,Dream,G,5,0,0,0,0,0,0,0
2026,2026-06-02,Azura Stevens,Sky,F,19,7,5,3,1,2,3,3
2026,2026-06-02,Kamilla Cardoso,Sky,C,33,12,13,5,1,6,1,4
2026,2026-06-02,Skylar Diggins,Sky,G,27,14,1,1,0,1,2,2
2026,2026-06-02,Natasha Cloud,Sky,G,24,0,0,3,0,0,4,6
2026,2026-06-02,Jacy Sheldon,Sky,G,31,9,0,1,0,0,2,2
2026,2026-06-02,Elizabeth Williams,Sky,C,23,10,6,3,2,1,0,1
2026,2026-06-02,Rachel Banham,Sky,G,18,5,0,2,0,0,2,1
2026,2026-06-02,Saylor Poffenbarger,Sky,G,6,0,3,0,1,0,0,1
2026,2026-06-02,Sydney Taylor,Sky,G,20,15,1,1,4,0,4,2
2026,2026-06-02,Michaela Onyenwere,Mystics,F,22,13,7,2,1,0,5,1
2026,2026-06-02,Kiki Iriafen,Mystics,F,27,15,11,2,0,0,1,2
2026,2026-06-02,Shakira Austin,Mystics,C,25,17,8,1,3,1,5,0
2026,2026-06-02,Cotie McMahon,Mystics,G,25,8,2,4,3,1,1,2
2026,2026-06-02,Georgia Amoore,Mystics,G,21,3,1,2,0,0,0,4
2026,2026-06-02,Angela Dugalic,Mystics,F,13,8,7,1,0,0,1,2
2026,2026-06-02,Lauren Betts,Mystics,C,15,8,4,0,1,0,0,2
2026,2026-06-02,Rori Harmon,Mystics,G,1,0,0,1,0,0,1,0
2026,2026-06-02,Lucy Olsen,Mystics,G,11,3,1,2,0,0,0,0
2026,2026-06-02,Cassandre Prosper,Mystics,G,20,7,5,0,2,0,2,1
2026,2026-06-02,Alicia Florez,Mystics,G,19,8,0,3,1,0,0,2
2026,2026-06-02,Bridget Carleton,Fire,F,30,11,3,1,1,0,0,4
2026,2026-06-02,Emily Engstler,Fire,F,29,12,8,1,1,2,0,3
2026,2026-06-02,Nyadiew Puoch,Fire,F,13,0,2,0,0,0,1,1
2026,2026-06-02,Megan DiLeo,Fire,C,24,13,8,2,0,0,2,3
2026,2026-06-02,Carla Leite,Fire,G,24,10,1,7,0,0,4,2
2026,2026-06-02,Frieda Buhner,Fire,F,10,0,0,1,0,0,1,0
2026,2026-06-02,Luisa Geiselsoder,Fire,C,11,3,0,0,0,0,1,1
2026,2026-06-02,Serah Williams,Fire,C,9,7,1,0,0,0,0,1
2026,2026-06-02,Karlie Samuelson,Fire,G,12,2,0,1,0,0,1,2
2026,2026-06-02,Holly Winterburn,Fire,G,4,0,1,1,0,0,0,0
2026,2026-06-02,Sarah Ashlee Barker,Fire,G,23,8,3,3,0,0,2,1
2026,2026-06-02,Teja Oblak,Fire,G,12,11,1,2,1,0,3,0
2026,2026-06-02,Kayla Thornton,Valkyries,F,26,19,8,0,1,1,1,2
2026,2026-06-02,Gabby Williams,Valkyries,F,27,8,2,2,1,0,0,1
2026,2026-06-02,Cecilia Zandalasini,Valkyries,F,23,9,1,3,4,0,2,2
2026,2026-06-02,Kiah Stokes,Valkyries,C,20,6,5,1,2,3,0,2
2026,2026-06-02,Veronica Burton,Valkyries,G,23,10,3,9,0,0,1,2
2026,2026-06-02,Laeticia Amihere,Valkyries,F,1,0,0,0,0,0,0,0
2026,2026-06-02,Janelle Salaun,Valkyries,F,23,18,4,1,0,0,0,2
2026,2026-06-02,Tiffany Hayes,Valkyries,G,13,1,0,4,1,0,0,2
2026,2026-06-02,Kaila Charles,Valkyries,G,13,7,3,1,0,0,1,2
2026,2026-06-02,Kaitlyn Chen,Valkyries,G,17,9,0,2,0,0,0,1
2026,2026-06-02,Ndjakalenga Mwenentanda,Valkyries,G,1,0,0,1,0,0,0,0
2026,2026-06-02,Juste Jocyte,Valkyries,G,13,8,2,1,0,0,2,0
2026,2026-06-02,Stephanie Talbot,Aces,F,25,8,6,0,0,0,0,4
2026,2026-06-02,NaLyssa Smith,Aces,F,21,7,4,0,0,1,2,5
2026,2026-06-02,A'ja Wilson,Aces,C,34,25,15,1,3,5,3,1
2026,2026-06-02,Chelsea Gray,Aces,G,34,12,4,11,2,0,1,2
2026,2026-06-02,Jackie Young,Aces,G,36,16,4,9,1,0,2,3
2026,2026-06-02,Cheyenne Parker-Tyus,Aces,F,8,5,4,2,0,1,1,5
2026,2026-06-02,Brianna Turner,Aces,F,21,0,4,1,0,1,1,1
2026,2026-06-02,Kierstan Bell,Aces,F,22,6,3,0,1,0,0,2
2026,2026-06-02,Nneka Ogwumike,Sparks,F,31,12,12,2,1,1,2,2
2026,2026-06-02,Dearica Hamby,Sparks,F,24,2,6,2,0,1,0,3
2026,2026-06-02,Erica Wheeler,Sparks,G,26,10,0,1,0,0,3,5
2026,2026-06-02,Ariel Atkins,Sparks,G,29,9,7,2,2,0,1,2
2026,2026-06-02,Rae Burrell,Sparks,G,33,22,1,1,0,0,3,0
2026,2026-06-02,Cameron Brink,Sparks,F,25,9,8,3,0,2,1,3
2026,2026-06-02,Jihyun Park,Sparks,F,4,0,0,0,0,0,0,1
2026,2026-06-02,Ta'Niya Latson,Sparks,G,6,2,2,1,0,0,1,0
2026,2026-06-02,Chance Gray,Sparks,G,21,3,2,1,1,0,0,0
2026,2026-06-01,Jordan Horston,Storm,F,27,2,6,1,0,4,2,1
2026,2026-06-01,Stefanie Dolson,Storm,C,20,2,2,0,0,2,1,4
2026,2026-06-01,Natisha Hiedeman,Storm,G,26,11,2,2,0,0,3,1
2026,2026-06-01,Flau'jae Johnson,Storm,G,25,16,10,1,1,1,5,6
2026,2026-06-01,Jade Melbourne,Storm,G,25,5,3,1,0,0,1,6
2026,2026-06-01,Katie Lou Samuelson,Storm,F,12,6,2,2,0,0,0,0
2026,2026-06-01,Mackenzie Holmes,Storm,F,14,2,1,2,0,0,1,1
2026,2026-06-01,Awa Fam,Storm,C,31,8,7,1,4,0,2,2
2026,2026-06-01,Lexie Brown,Storm,G,5,0,1,1,1,0,0,0
2026,2026-06-01,Zia Cooke,Storm,G,16,4,2,0,0,0,2,1
2026,2026-06-01,Jessica Shepard,Wings,F,23,9,8,1,1,0,0,0
2026,2026-06-01,Maddy Siegrist,Wings,F,22,9,9,2,1,0,0,1
2026,2026-06-01,Arike Ogunbowale,Wings,G,18,9,5,0,1,0,1,0
2026,2026-06-01,Paige Bueckers,Wings,G,24,10,9,7,1,0,2,1
2026,2026-06-01,Azzi Fudd,Wings,G,24,9,1,0,1,1,0,1
2026,2026-06-01,Alysha Clark,Wings,F,18,6,5,1,1,0,0,4
2026,2026-06-01,Alanna Smith,Wings,F,22,5,4,3,0,0,4,4
2026,2026-06-01,Li Yueru,Wings,C,9,2,2,0,0,0,0,1
2026,2026-06-01,Odyssey Sims,Wings,G,21,2,2,4,1,0,1,0
2026,2026-06-01,Aziaha James,Wings,G,18,18,3,1,0,0,0,3
2026,2026-06-01,Natasha Howard,Lynx,F,23,11,4,3,3,0,2,1
2026,2026-06-01,Nia Brodie,Lynx,F,22,8,6,2,1,0,0,1
2026,2026-06-01,Kayla McBride,Lynx,G,22,7,0,5,1,0,0,2
2026,2026-06-01,Courtney Williams,Lynx,G,29,30,5,2,0,1,2,2
2026,2026-06-01,Olivia Miles,Lynx,G,28,19,4,10,3,0,4,4
2026,2026-06-01,Antonia Delaere,Lynx,F,24,13,2,6,0,0,0,2
2026,2026-06-01,Anastasiia Olairi Kosu,Lynx,F,18,12,6,0,1,3,0,2
2026,2026-06-01,Teaira McCowan,Lynx,C,16,6,6,0,1,0,2,6
2026,2026-06-01,Maya Caldwell,Lynx,G,18,5,2,0,0,1,1,2
2026,2026-06-01,Alyssa Thomas,Mercury,F,25,6,3,5,0,0,3,1
2026,2026-06-01,Natasha Mack,Mercury,F,20,4,11,1,0,0,1,2
2026,2026-06-01,Noemie Brochant,Mercury,F,24,11,2,0,0,0,1,0
2026,2026-06-01,Kahleah Copper,Mercury,G,27,18,2,1,1,0,2,1
2026,2026-06-01,Monique Akoa Makani,Mercury,G,24,10,0,5,2,0,3,2
2026,2026-06-01,DeWanna Bonner,Mercury,F,7,2,1,0,0,0,2,0
2026,2026-06-01,Valeriane Ayayi,Mercury,F,11,0,1,4,0,0,0,2
2026,2026-06-01,Kyara Linskens,Mercury,C,20,7,3,0,2,0,0,2
2026,2026-06-01,Jovana Nogic,Mercury,G,16,8,1,0,0,0,2,1
2026,2026-06-01,Lexi Held,Mercury,G,15,5,0,0,0,0,0,1
2026,2026-06-01,Quionche Carter,Mercury,G,10,6,0,2,1,0,0,0
2026,2026-05-31,Stephanie Talbot,Aces,F,32,10,7,4,1,0,1,5
2026,2026-05-31,NaLyssa Smith,Aces,F,25,15,9,1,0,0,2,3
2026,2026-05-31,A'ja Wilson,Aces,C,36,28,15,4,1,4,4,2
2026,2026-05-31,Chelsea Gray,Aces,G,36,5,2,6,2,0,5,4
2026,2026-05-31,Jackie Young,Aces,G,37,23,7,9,1,0,2,1
2026,2026-05-31,Brianna Turner,Aces,F,10,4,3,0,0,1,1,2
